"logFC","logCPM","PValue","FDR","ENTREZID","SYMBOL","GENENAME"
-8.22505878899581,8.42035398076773,6.52915751375761e-17,3.2631593748106e-14,"39076",NA,NA
-4.96853241360432,3.56304213334022,7.83679647805492e-17,3.83336066022304e-14,"3505","IGHGP","immunoglobulin heavy constant gamma P (non-functional)"
-8.38202995540269,3.30679765429295,1.19702579504155e-16,5.73325479750108e-14,"13386",NA,NA
-3.79403121394352,3.88550024847363,1.26324434684674e-16,5.92693623142992e-14,"3725","JUN","Jun proto-oncogene, AP-1 transcription factor subunit"
-7.53516722301362,0.666127468013915,1.74191143393512e-16,8.00930877323369e-14,"6765","ST8","suppression of tumorigenicity 8 (ovarian)"
-4.15010077546979,2.46667316364667,2.50814282378023e-16,1.12571096673904e-13,"20103",NA,NA
-3.92142129739294,4.33398064507493,2.54619270423793e-16,1.12571096673904e-13,"4446",NA,NA
-6.45674126199324,1.32596994600177,2.90148548597319e-16,1.25858776080233e-13,"13159",NA,NA
-6.17613666104273,4.23039301898273,3.60574798673687e-16,1.53511381879779e-13,"52463",NA,NA
-5.03358177887587,0.910662215699267,4.82239617628205e-16,2.0157616016859e-13,"47708",NA,NA
-3.63200730122247,5.89871177712483,5.00336268661545e-16,2.05405907438017e-13,"42172",NA,NA
-5.17574942634108,-0.992754319630495,5.12097481791703e-16,2.06545984322654e-13,"42266",NA,NA
-8.51020396514499,5.38421695261259,5.67816397822502e-16,2.25070672171368e-13,"6708","SPTA1","spectrin alpha, erythrocytic 1"
-7.95624844288054,3.0319145421839,6.35989387056617e-16,2.4782027132935e-13,"39211",NA,NA
-3.83197159038569,4.56458464803884,6.85973659208668e-16,2.62842240420121e-13,"44542",NA,NA
-2.94735129121719,3.75120110756087,7.13447951101471e-16,2.68888006488898e-13,"34245",NA,NA
-3.49009584109752,2.61612006659974,1.04099023863878e-15,3.86005896553317e-13,"34059",NA,NA
-4.11283844210475,3.04243515705004,1.10610482928565e-15,4.03640476591698e-13,"54641",NA,NA
-3.79880792397721,5.94406724259208,1.17545152986478e-15,4.22244229243612e-13,"46043",NA,NA
-5.19565374718888,1.88313817599297,1.24365110135422e-15,4.39869828002053e-13,"3434","IFIT1","interferon induced protein with tetratricopeptide repeats 1"
-3.76840600186656,4.7574803792209,1.49614117401913e-15,5.21155842283331e-13,"40218",NA,NA
-6.52183516283215,2.50959258998204,1.61185114989586e-15,5.53081461732921e-13,"49477",NA,NA
-7.36170740654518,10.2065595772773,1.79943085746698e-15,6.08366403134791e-13,"39072",NA,NA
-8.31485975388561,1.19560226240728,1.86672710950876e-15,6.21971829675456e-13,"39200",NA,NA
-6.86271471536599,1.2792132765237,2.08224608144554e-15,6.838691058919e-13,"53058",NA,NA
-4.50457308269632,2.8168521501581,2.42264785681002e-15,7.84460200395243e-13,"10810","WASF3","WASP family member 3"
-7.62552090736729,5.69503229909178,2.61418854215101e-15,8.34724924778495e-13,"6702","SPRR2C","small proline rich protein 2C (pseudogene)"
-3.58988766035949,1.81627091342167,2.81032285366479e-15,8.85059211037721e-13,"43702",NA,NA
-8.57410558923048,5.12740523819105,2.87423908449641e-15,8.92956169629358e-13,"52425",NA,NA
-4.2080608678651,4.13435231233308,2.94009256650777e-15,8.99357837340298e-13,"49050",NA,NA
-4.49656008208053,1.61424573722374,2.97308375980264e-15,8.99357837340298e-13,"4999","ORC2","origin recognition complex subunit 2"
-4.18767477950844,3.1090840231086,3.17413253034877e-15,9.47705284061275e-13,"8918","HERC2P6","hect domain and RLD 2 pseudogene 6"
-2.61384379128949,4.69672539767362,3.88032980795596e-15,1.14370233698599e-12,"47677",NA,NA
-3.68419785248713,4.47306476975709,4.27807952082426e-15,1.24497529346519e-12,"54296",NA,NA
-6.28882500844855,1.22407731634242,4.51323335069685e-15,1.29699043415651e-12,"10698",NA,NA
-10.0221346569925,2.58015715587099,4.92078546940503e-15,1.39665256718051e-12,"38705",NA,NA
-4.157680153862,3.07350220652696,5.00910207168722e-15,1.40438117839133e-12,"12828",NA,NA
-5.445970314702,3.47218116184051,5.30530627114321e-15,1.46950591775401e-12,"18375",NA,NA
-7.75367446969453,0.559472271054146,5.89481651971937e-15,1.61335514033748e-12,"52459",NA,NA
-6.22752061369422,-0.0479903252178555,6.51453729681244e-15,1.76199073474962e-12,"19076",NA,NA
-8.11572931340169,1.86222937553,6.59255746988664e-15,1.7623592585197e-12,"6692","SPINT1","serine peptidase inhibitor, Kunitz type 1"
-8.45582508536061,4.67346055968878,6.92011773137585e-15,1.82866099591185e-12,"6736","SRY","sex determining region Y"
-3.3203208238033,2.75729520580258,7.50014267835e-15,1.95941227471894e-12,"53047",NA,NA
-7.96275205079795,4.64373426641777,7.89206588538392e-15,2.03863589556153e-12,"52431",NA,NA
-7.09286583622354,3.03133378012298,8.15191708638713e-15,2.08236193128933e-12,"39091",NA,NA
-7.4745803761102,3.33714589549928,8.26928973612013e-15,2.0891315498176e-12,"6725","SRMS","src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites"
-7.81497865168952,3.66151186688828,8.77286669786151e-15,2.19226310199822e-12,"39160",NA,NA
-7.5333045775098,4.0958842695184,9.14992673127706e-15,2.26190124249526e-12,"52389",NA,NA
-3.63235868457587,4.1089366123768,9.51337831761309e-15,2.32672944172261e-12,"48868",NA,NA
-4.99139849232308,1.49249176478341,1.07165441003758e-14,2.59340367229094e-12,"12792",NA,NA
-7.52003273130629,4.08942654065025,1.16019952970636e-14,2.77843616541138e-12,"6696","SPP1","secreted phosphoprotein 1"
-3.5390976780668,4.35635401516784,1.30147272876298e-14,3.06205554845407e-12,"55086","RADX","RPA1 related single stranded DNA binding protein, X-linked"
-4.42508078840595,4.31184956487295,1.30526943779251e-14,3.06205554845407e-12,"42915",NA,NA
-3.76284085033088,4.05146049543042,1.36110984244449e-14,3.16079952300998e-12,"23754","RPL32P5","ribosomal protein L32 pseudogene 5"
-3.21767386839231,2.39300074108107,1.39197172832535e-14,3.20014300341997e-12,"10787","NCKAP1","NCK associated protein 1"
-8.18489608253314,3.87948110396479,1.52894075091283e-14,3.48023246173129e-12,"39130",NA,NA
-3.9255456320079,4.10997064962555,1.61858419734827e-14,3.64816183304281e-12,"41999",NA,NA
-8.06042611578655,0.00709819392220307,1.6556075556451e-14,3.69538035963892e-12,"39222",NA,NA
-3.0798685890581,3.34282029220282,1.74721065888061e-14,3.8623435622755e-12,"33310",NA,NA
-7.14803490364148,0.0899695887842768,1.92910941356271e-14,4.22383099217206e-12,"23824",NA,NA
-3.27234527090828,5.32395059993844,1.9875137448049e-14,4.31065481066647e-12,"43771",NA,NA
-7.67508221033162,2.19882137738324,2.05655972904626e-14,4.41872038979193e-12,"35052",NA,NA
-3.68520834038218,3.49316493990657,2.27099552474127e-14,4.83427658461127e-12,"52884",NA,NA
-2.95062994250152,5.22461830047027,2.29540907700849e-14,4.84141786058946e-12,"48121",NA,NA
-5.86017133070582,2.42419528135566,2.44892094892552e-14,5.11824478325434e-12,"47726",NA,NA
-8.46678478598939,3.66008986431784,2.60468883895699e-14,5.39475643311902e-12,"6709","SPTAN1","spectrin alpha, non-erythrocytic 1"
-4.50432339546393,2.79438446765902,2.88590561447139e-14,5.91218573256245e-12,"3506",NA,NA
-3.2809243963271,4.97076533993297,2.9059460103504e-14,5.91218573256245e-12,"45665",NA,NA
-5.05851817680417,2.54097071800478,3.14767424146065e-14,6.34780972027899e-12,"8501","SLC43A1","solute carrier family 43 member 1"
-7.76980090669542,4.81000715111935,3.27789836537313e-14,6.55294638434159e-12,"39177",NA,NA
-3.41672632729797,5.10808377200798,3.368020812476e-14,6.67506883438132e-12,"52612",NA,NA
-8.27766020360222,2.83478377262546,3.49507811620144e-14,6.86767913602317e-12,"26150","RIBC2","RIB43A domain with coiled-coils 2"
-3.09059299595937,5.79388184569705,3.75790196176015e-14,7.32153950007337e-12,"31641",NA,NA
-3.1309396008485,3.89257884434785,4.27801091489882e-14,8.24674660277852e-12,"53919","SLCO1C1","solute carrier organic anion transporter family member 1C1"
-7.19653731375334,3.44747781523375,4.30452193272476e-14,8.24674660277852e-12,"39186",NA,NA
-4.37613061080963,0.80388998622944,4.68422025536445e-14,8.90001848519246e-12,"14665",NA,NA
-7.60530125100763,3.45434690383671,4.74838389262768e-14,8.94797915504183e-12,"39180",NA,NA
-2.99656654341469,2.41597834636803,6.54203142276179e-14,1.22277481633572e-11,"39985",NA,NA
-3.8584418468477,3.94221087184877,7.06625775813947e-14,1.31010698273892e-11,"28661","TRAV22","T cell receptor alpha variable 22"
-3.57429303513121,3.97279494152624,7.2553835545926e-14,1.33441014336067e-11,"50705",NA,NA
-3.08546612633458,4.45225116857477,7.60740330564236e-14,1.38804922219617e-11,"30428",NA,NA
-2.05497102040388,5.76809201874505,8.9349205816034e-14,1.61042425458666e-11,"18045",NA,NA
-9.42277621889497,1.39152059260468,8.96625944267475e-14,1.61042425458666e-11,"52390",NA,NA
-8.76507071240292,1.62166458122836,9.77864866040343e-14,1.74272195893546e-11,"6758","SSX5","SSX family member 5"
-2.81306885337499,2.52609473887859,1.03858408986796e-13,1.83669601738957e-11,"44543",NA,NA
-3.71904334405798,2.23782495509119,1.12705301439402e-13,1.97793502297088e-11,"42596",NA,NA
-4.85829191169373,1.61616915341203,1.1957461915987e-13,2.08259128370106e-11,"45499",NA,NA
-3.59396197621126,3.80358671251526,1.46956691730148e-13,2.54025138562113e-11,"4244",NA,NA
-2.49367468596536,4.19965198725967,1.48080475491812e-13,2.54057472504236e-11,"41549",NA,NA
-4.97043391730862,4.11071795337246,1.4938445725982e-13,2.54396197955797e-11,"17603",NA,NA
-2.30152065873242,5.75964408883675,1.59935288864782e-13,2.70361197867745e-11,"34475",NA,NA
-3.54483925922009,1.17827890146778,1.66002608239889e-13,2.78569340396719e-11,"43865",NA,NA
-3.78781096158715,3.08228276524149,1.69566627906751e-13,2.81062127171864e-11,"3503","IGHG4","immunoglobulin heavy constant gamma 4 (G4m marker)"
-2.05032202491672,4.8934823841612,1.69933169538447e-13,2.81062127171864e-11,"18356",NA,NA
-7.59896051782004,5.6830229691371,2.28594452066025e-13,3.75384746642708e-11,"52438",NA,NA
-8.00354733157201,2.16753021319954,2.36252219374056e-13,3.82974834183707e-11,"3563","IL3RA","interleukin 3 receptor subunit alpha"
-3.73771534868277,3.64764994356481,2.36548179443612e-13,3.82974834183707e-11,"31470",NA,NA
-2.64744576010411,5.07728503030789,2.66883375789101e-13,4.26841712761379e-11,"38613",NA,NA
-7.76058650839527,0.193593585611808,2.67356270716131e-13,4.26841712761379e-11,"39145",NA,NA
-8.41042236827962,5.79997883759295,2.76444153066516e-13,4.38306970965463e-11,"52394",NA,NA
-7.16906139650825,5.44763694770761,2.8624810085309e-13,4.50742728672092e-11,"6697","SPR","sepiapterin reductase"
-3.58132219904704,1.88649520477194,3.12326262523107e-13,4.8846127723852e-11,"49025",NA,NA
-7.44650556359269,1.81512782582169,3.18598668099627e-13,4.94904282406111e-11,"39092",NA,NA
-7.64121203614536,3.60141445094817,3.25668634672427e-13,5.02491403430812e-11,"39207",NA,NA
-10.4833123648914,3.73767106123419,3.35578845435801e-13,5.14330510437938e-11,"52471",NA,NA
-3.19171964237984,4.80688537877032,3.40564534493238e-13,5.18515142251626e-11,"3519","IGKV@","immunoglobulin kappa variable cluster"
-7.96568444276124,4.59989556234468,3.56656582737922e-13,5.39443081391107e-11,"39226",NA,NA
-5.72883107764005,0.404516255159885,4.28301331978957e-13,6.43571740012825e-11,"3343","HTL","high L-leucine transport"
-7.39372706255151,2.89885797416404,4.52811983449317e-13,6.75983603863623e-11,"39142",NA,NA
-5.34480200864493,0.190178648983709,4.64770701948448e-13,6.89359899212569e-11,"47070",NA,NA
-7.25464037387239,3.92400032838043,5.01148155992775e-13,7.38551032453455e-11,"39154",NA,NA
-8.68743487704008,0.91725666695948,5.37102791413896e-13,7.86496380548119e-11,"6705","SPRR2F","small proline rich protein 2F"
-3.33200765971686,4.62435990462172,6.18004109856857e-13,8.99235094025895e-11,"21264",NA,NA
-7.70624335322332,3.45400780397878,6.31963234655715e-13,9.13763192750621e-11,"52366",NA,NA
-5.91540310909744,0.0367047639201488,6.77398939174572e-13,9.73337600726463e-11,"42140",NA,NA
-2.04897565503751,6.24777105363033,6.99355700042487e-13,9.98338341146503e-11,"27246","RNF115","ring finger protein 115"
-7.11343631862739,-0.240104154133442,7.03483302591272e-13,9.98338341146503e-11,"51010","EXOSC3","exosome component 3"
-7.40325379296241,4.05811704065833,7.18541669901436e-13,1.01345233073828e-10,"52429",NA,NA
-3.018891547653,1.12386907860225,7.44903634764986e-13,1.04422771727116e-10,"37866",NA,NA
-5.29770193789489,-1.18909231684312,7.9758231249052e-13,1.11129802207012e-10,"4715","NDUFB9","NADH:ubiquinone oxidoreductase subunit B9"
-7.0967622457183,3.43541822523552,8.34676616060746e-13,1.15597683152027e-10,"39078",NA,NA
-2.53274474056525,4.69185287115963,8.59201260456353e-13,1.18281658550249e-10,"18444",NA,NA
-7.45107159561441,7.93054640060865,8.81028015373601e-13,1.20564488532376e-10,"39067",NA,NA
-6.5027229732655,2.72741096167835,9.16213573898973e-13,1.24231094677809e-10,"6713","SQLE","squalene epoxidase"
-8.23051520538176,5.69620680729256,9.18629234242169e-13,1.24231094677809e-10,"39164",NA,NA
-4.47634347710139,3.79754934448321,9.49281794231553e-13,1.26898574746887e-10,"51999",NA,NA
-4.33762046858419,1.98615088643981,9.49393425683541e-13,1.26898574746887e-10,"42139",NA,NA
-3.70888393868626,4.11085222301121,9.65415964592667e-13,1.28294294947893e-10,"3499","IGHEP2","immunoglobulin heavy constant epsilon P2 (pseudogene)"
-3.15849002351485,0.442539256991002,1.00540814420086e-12,1.320823382433e-10,"35047",NA,NA
-4.30728377208085,2.63162052762888,1.00541144813299e-12,1.320823382433e-10,"51170","HSD17B11","hydroxysteroid 17-beta dehydrogenase 11"
-2.88788259817987,2.55306710580138,1.08280385032041e-12,1.41441252948103e-10,"8177","LPSA","Oncogene liposarcoma (DNA segment, single copy, expressed, probes"
-9.7396803192973,-0.378795000685629,1.12152138356972e-12,1.44658122021161e-10,"6751","SSTR1","somatostatin receptor 1"
-7.76886150078072,0.695063722510669,1.12371261342526e-12,1.44658122021161e-10,"39094",NA,NA
-4.32833108953533,0.898541601553167,1.12630725714606e-12,1.44658122021161e-10,"10710",NA,NA
-3.24513261259615,2.73751069051338,1.13960907828821e-12,1.45553403943588e-10,"30188",NA,NA
-3.94057245790349,3.90726631582136,1.21584750331258e-12,1.54432785089261e-10,"818","CAMK2G","calcium/calmodulin dependent protein kinase II gamma"
-4.23316811207677,3.78857178957272,1.35243000486839e-12,1.70837174790792e-10,"3496","IGHDOR15@","immunoglobulin heavy diversity orphans on chromosome 15"
-3.33737642701151,4.5251821350779,1.42601149476094e-12,1.78391228488629e-10,"37425",NA,NA
-4.17220246798218,0.810519769545229,1.4277505890347e-12,1.78391228488629e-10,"47491",NA,NA
-3.91284790822878,2.22028068831715,1.54081302897949e-12,1.91477251547234e-10,"4394",NA,NA
-3.80891342987039,2.72872428439292,1.78752683303368e-12,2.19769913987673e-10,"48236",NA,NA
-8.210269059023,4.49939586820116,1.79435692899515e-12,2.19769913987673e-10,"52447",NA,NA
-3.39816677585443,2.09941646617175,1.79716154109102e-12,2.19769913987673e-10,"42746",NA,NA
-3.71533693286263,4.21390365200424,1.97241752333249e-12,2.39925284981026e-10,"11910",NA,NA
-3.31418572665416,5.45257714564316,2.02231606516169e-12,2.44700243884564e-10,"2478","FRAXB","fragile site, aphidicolin type, common, fra(X)(p22.31) B"
-3.67334402512126,3.84306719021637,2.08620348174414e-12,2.5110899500156e-10,"20524",NA,NA
-3.35999732774479,3.54101105870093,2.16973262482624e-12,2.59802880441434e-10,"2623","GATA1","GATA binding protein 1"
-3.08295197889845,4.67479752399081,2.24489778770891e-12,2.67410363416725e-10,"17276",NA,NA
-4.55477584227078,2.10657595474657,2.25748886078209e-12,2.67524066543198e-10,"15480",NA,NA
-7.03368635375982,1.80321098363269,2.34736715846954e-12,2.76748569093409e-10,"39090",NA,NA
-8.16435568250854,2.88361350650942,2.36131406383777e-12,2.76972501671583e-10,"52473",NA,NA
-6.9072406025657,2.58337970405585,2.44896975706872e-12,2.85796013781776e-10,"12787",NA,NA
-2.59018759013314,3.7988873336092,2.60442190211851e-12,3.02402320857094e-10,"46041",NA,NA
-3.46208491369144,3.32498525613462,2.71704413108315e-12,3.13893691324631e-10,"49121",NA,NA
-5.04570068213034,1.27219913952184,2.7475872997885e-12,3.15311368756067e-10,"52504",NA,NA
-2.95659447620675,4.0405640596702,2.75674576424399e-12,3.15311368756067e-10,"48159",NA,NA
-2.3110464888443,4.192499858054,2.91168856715162e-12,3.31384753261464e-10,"6308","SC4MOP","sterol-C4-methyl oxidase pseudogene"
-3.02019984515382,3.50340859319225,3.10448716083883e-12,3.51586994225047e-10,"27605",NA,NA
-6.9902070545159,0.194678995250795,3.66961769497591e-12,4.13551523566157e-10,"34748",NA,NA
-6.6739837200551,7.4898901044311,3.96144883360559e-12,4.44261993583378e-10,"39066",NA,NA
-3.39531508382482,3.04901340167424,4.67338722643713e-12,5.21559089008687e-10,"20279",NA,NA
-7.49451138137642,1.38187557073818,4.72360157245467e-12,5.24616425848951e-10,"44046",NA,NA
-3.20722865178178,3.04949801779807,5.12832642699521e-12,5.66828002676057e-10,"15327",NA,NA
-2.46912906003661,5.26124520512796,5.23813577734324e-12,5.73964407529606e-10,"45157",NA,NA
-4.20514262790966,2.29706216964661,5.2428240792178e-12,5.73964407529606e-10,"8497","PPFIA4","PTPRF interacting protein alpha 4"
-2.59933581466061,4.97150424787761,5.65685608638285e-12,6.16356025715364e-10,"32778",NA,NA
-6.88031486319257,0.620821831804704,5.72893954232745e-12,6.18498243271456e-10,"48079",NA,NA
-2.83354972271126,5.21461151660325,5.73032300203655e-12,6.18498243271456e-10,"39813",NA,NA
-3.60591295769222,5.11455605626617,5.78311694818708e-12,6.21279713265519e-10,"22925","PLA2R1","phospholipase A2 receptor 1"
-2.9335786674428,3.5084044449727,6.06532041248077e-12,6.48566122246199e-10,"8176",NA,NA
-4.36222664704075,3.11577916906117,6.11228376365141e-12,6.50562054288639e-10,"6688","SPI1","Spi-1 proto-oncogene"
-7.02911896227022,-0.487744373722923,6.17172667422566e-12,6.53861733826949e-10,"6704","SPRR2E","small proline rich protein 2E"
-7.99096788290192,0.438635547843319,6.30557534196433e-12,6.6497787665945e-10,"39071",NA,NA
-3.00206835563912,4.07039876278384,6.41462184195315e-12,6.73388840851612e-10,"17455",NA,NA
-2.0028941484888,5.45151978317755,6.72830972862502e-12,7.03108366641315e-10,"54953","ODR4","odr-4 GPCR localization factor homolog"
-7.98900407949732,0.204886730773502,7.17404103291212e-12,7.46295037767645e-10,"39238",NA,NA
-3.49709862139216,2.80865411582667,7.40611284860379e-12,7.66966371123428e-10,"31473",NA,NA
-4.39283699355747,2.18109026430556,7.97160841782745e-12,8.21826356618175e-10,"50860",NA,NA
-3.41937349968462,5.12250235948179,8.09266528882457e-12,8.305820312057e-10,"42195",NA,NA
-2.68726644700122,3.72966494479355,8.38896212008879e-12,8.57165507292628e-10,"28238",NA,NA
-3.76584131552973,1.09718358620757,9.21124133529717e-12,9.37019638488858e-10,"42047",NA,NA
-6.84717413354466,0.685263767281438,9.56956270257237e-12,9.69181702784753e-10,"6718","AKR1D1","aldo-keto reductase family 1 member D1"
-3.45923516155071,2.26465070747903,1.02581983972533e-11,1.03436833838971e-09,"15485",NA,NA
-7.37259679380973,2.03735651677889,1.05104645657624e-11,1.05517720684226e-09,"52444",NA,NA
-2.06556510673214,5.81723639887423,1.12331249107847e-11,1.12282409434322e-09,"18048",NA,NA
-9.09287324383667,-0.122592782625242,1.14125026029488e-11,1.13581573524585e-09,"52435",NA,NA
-3.24973033485835,3.70092023766505,1.19513765459696e-11,1.1843195982407e-09,"52878",NA,NA
-3.73808961348724,1.69405030032727,1.25869282778885e-11,1.2419462708526e-09,"36174",NA,NA
-4.20640566684178,1.59179752901621,1.30877248844358e-11,1.2858410046717e-09,"26110",NA,NA
-7.63577873775833,3.02079452526111,1.52765139015377e-11,1.49449810466532e-09,"39134",NA,NA
-3.12868283264875,1.71540055713504,1.63380980679819e-11,1.59157997704621e-09,"6565","SLC15A2","solute carrier family 15 member 2"
-6.32632934306715,2.62311693387101,1.64698808289323e-11,1.59764793357449e-09,"39250",NA,NA
-3.96346223747458,3.22729029851183,1.81598602091011e-11,1.75418145465224e-09,"18468",NA,NA
-8.90558274901012,1.65128592300603,1.82393269047543e-11,1.75448588092176e-09,"39170",NA,NA
-7.52452849504606,3.5202379825727,1.84887607200186e-11,1.77034723284958e-09,"39183",NA,NA
-4.70634849151973,1.62804676439019,1.85582289306981e-11,1.77034723284958e-09,"15556",NA,NA
-2.21704547061198,2.48235932315229,1.88971671396006e-11,1.79523087826205e-09,"35404",NA,NA
-3.03003177758985,4.68514980398171,1.97618663415626e-11,1.86965146992808e-09,"6930",NA,NA
-2.93075376202394,4.39156349796513,1.99039149314503e-11,1.87537296833624e-09,"52885",NA,NA
-5.0879285371127,1.17011292629555,2.00031300633045e-11,1.87702840879743e-09,"53254",NA,NA
-1.84579260793042,2.27445875797536,2.03521009249303e-11,1.90201138318759e-09,"15380",NA,NA
-5.31164029742889,2.20354774048971,2.09737374964449e-11,1.95217095159218e-09,"15654",NA,NA
-2.85363812757338,3.0176739295329,2.20307445130764e-11,2.04228554982107e-09,"2473","FRA22A","fragile site, folic acid type, rare, fra(22)(q13)"
-5.69863722205607,0.531700008876907,2.21516452606717e-11,2.04524628330458e-09,"4105","MAGEA6","MAGE family member A6"
-3.05185544460933,5.93496846580693,2.33091307741034e-11,2.14350766598655e-09,"4161","MC5R","melanocortin 5 receptor"
-3.01923629814313,3.46774046984495,2.34419659865748e-11,2.14713465351137e-09,"45156",NA,NA
-4.04185336013007,1.36640608606538,2.39311508534654e-11,2.18324269095703e-09,"8502","PKP4","plakophilin 4"
-3.42520041006454,1.79030318747547,2.40601111668658e-11,2.18633184081519e-09,"32791",NA,NA
-8.56727989037558,0.552630474302423,2.43058126599644e-11,2.19996312225426e-09,"6749","SSRP1","structure specific recognition protein 1"
-6.61207566141734,2.08435650141688,2.46527780099792e-11,2.22261712333106e-09,"6727","SRP14","signal recognition particle 14"
-2.1788049249069,4.44206391278157,2.48477445453225e-11,2.23144393397252e-09,"17284",NA,NA
-4.37647510746574,0.17420891359498,2.51983749189727e-11,2.25412700150654e-09,"18691",NA,NA
-2.8796710882855,3.66637754667179,2.58962949213197e-11,2.30758069860907e-09,"40697",NA,NA
-2.69249997547784,1.90416873380126,2.62278656049617e-11,2.32810281952923e-09,"20374",NA,NA
-3.20115824544658,1.82292165366452,2.76866371791862e-11,2.4481376490365e-09,"51898",NA,NA
