"logFC","logCPM","PValue","FDR","ENTREZID","SYMBOL","GENENAME"
-2.09436536649241,5.92805215789543,1.27620003305949e-10,2.11077976690919e-08,"46042",NA,NA
-3.78241174330293,2.63162052762888,1.32019146899379e-10,2.1679429908691e-08,"51170","HSD17B11","hydroxysteroid 17-beta dehydrogenase 11"
-2.97654150640809,4.5251821350779,1.39133568248675e-10,2.26856789648017e-08,"37425",NA,NA
-2.40110892240719,3.38127504979335,1.49282824576692e-10,2.41690995564659e-08,"34056",NA,NA
-2.49200663216143,2.41597834636803,1.68494423852551e-10,2.70887189116794e-08,"39985",NA,NA
-3.25026092319152,4.11085222301121,1.71091277749971e-10,2.73151977463322e-08,"3499","IGHEP2","immunoglobulin heavy constant epsilon P2 (pseudogene)"
-6.21442127047342,0.685263767281438,1.72817518515922e-10,2.74005155219382e-08,"6718","AKR1D1","aldo-keto reductase family 1 member D1"
-3.65606415711633,0.810519769545229,1.76470132309396e-10,2.7632672271894e-08,"47491",NA,NA
-2.79837598084376,5.10808377200798,1.76685638276138e-10,2.7632672271894e-08,"52612",NA,NA
-3.44887168088456,2.8168521501581,1.78023162265243e-10,2.76537331113374e-08,"10810","WASF3","WASP family member 3"
-1.64750405785505,6.23452595560385,1.81470837333161e-10,2.80000976529487e-08,"24831",NA,NA
-3.49820220560701,2.32139885990153,1.8435935206575e-10,2.82561433599439e-08,"19517",NA,NA
-2.55575301073427,5.67656893486044,1.88809122648953e-10,2.87465015211883e-08,"27782",NA,NA
-1.84759051701095,5.45151978317755,1.95626268800916e-10,2.95884731561385e-08,"54953","ODR4","odr-4 GPCR localization factor homolog"
-2.17307497247033,6.00380112968163,2.10090427315397e-10,3.15684896992221e-08,"55538",NA,NA
-1.58187896103009,3.62208967189482,2.14025732622629e-10,3.19509843700924e-08,"16209",NA,NA
-6.06228956803672,0.620821831804704,2.29530422998937e-10,3.40445446757778e-08,"48079",NA,NA
-5.97333967177319,2.58337970405585,2.37328932638606e-10,3.49755907779587e-08,"12787",NA,NA
-2.47737762460317,2.0643261803662,2.42496575223567e-10,3.55095303464319e-08,"19963",NA,NA
-4.31715197799032,0.303841636969333,2.45338354375474e-10,3.56982833360262e-08,"44880",NA,NA
-3.13143850449042,3.64764994356481,2.80529885418955e-10,4.05621513571181e-08,"31470",NA,NA
-3.9584792629273,-2.31479693351956,3.29582830914342e-10,4.73569330170045e-08,"14291",NA,NA
-4.03223008737547,4.11071795337246,3.50827900517187e-10,5.00964809496281e-08,"17603",NA,NA
-2.00798515717409,4.64990025025403,3.61506021088497e-10,5.11552000555373e-08,"3679","ITGA7","integrin subunit alpha 7"
-2.8762007570679,1.71540055713504,3.62692370989673e-10,5.11552000555373e-08,"6565","SLC15A2","solute carrier family 15 member 2"
-4.42545137906588,4.42798235898307,3.82074148140762e-10,5.35602723521715e-08,"3379",NA,NA
-2.79427600552212,0.386752243663778,3.95255117050963e-10,5.50722129757674e-08,"41417",NA,NA
-2.12621109467398,4.25201968082178,4.02885042203119e-10,5.57971513268054e-08,"33484",NA,NA
-2.33465918771555,4.97150424787761,4.07035770193796e-10,5.60344452500322e-08,"32778",NA,NA
-3.88770796964784,-1.08786971173999,4.18273793554762e-10,5.710584834608e-08,"43314",NA,NA
-2.93205219838928,3.54101105870093,4.2224865856637e-10,5.710584834608e-08,"2623","GATA1","GATA binding protein 1"
-3.05568276461041,0.0538800330848356,4.222703009497e-10,5.710584834608e-08,"27788",NA,NA
-1.70103425929978,5.76809201874505,4.25934029026314e-10,5.72644639024267e-08,"18045",NA,NA
-4.73404663205669,4.49214749899776,4.28569075469988e-10,5.72837386340408e-08,"6712","SPTBN2","spectrin beta, non-erythrocytic 2"
-4.37567006754291,0.190178648983709,4.46236531591407e-10,5.93004500652396e-08,"47070",NA,NA
-4.25539854666556,-0.775787277059049,4.78612866010166e-10,6.32374125837569e-08,"49054",NA,NA
-3.43157514745523,0.80388998622944,4.83298470677387e-10,6.3491610519275e-08,"14665",NA,NA
-4.13617247270192,-0.43652369762895,4.96500626580268e-10,6.48553943470476e-08,"8933","RTL8C","retrotransposon Gag like 8C"
-1.89835450744664,5.09216945428915,5.14773146508077e-10,6.68623425888175e-08,"216","ALDH1A1","aldehyde dehydrogenase 1 family member A1"
-3.39544421319534,4.31184956487295,5.54840374298898e-10,7.16616865456835e-08,"42915",NA,NA
-3.12708798040573,1.79030318747547,6.03384377164253e-10,7.74961275475205e-08,"32791",NA,NA
-3.35126011453439,1.69405030032727,6.13714744639064e-10,7.83850109958449e-08,"36174",NA,NA
-4.91523040086759,0.666127468013915,6.50927852188411e-10,8.23826965681906e-08,"6765","ST8","suppression of tumorigenicity 8 (ovarian)"
-4.41505859005439,6.97290242207824,6.52181416938264e-10,8.23826965681906e-08,"39079",NA,NA
-2.64995031054825,4.07039876278384,7.50765859996358e-10,9.43175252530944e-08,"17455",NA,NA
-2.17729729237372,5.26124520512796,7.68028645573652e-10,9.49932636759886e-08,"45157",NA,NA
-2.62100417461997,3.55630935921004,7.71527628802391e-10,9.49932636759886e-08,"35348",NA,NA
-5.29496110290157,0.559472271054146,7.72634237389867e-10,9.49932636759886e-08,"52459",NA,NA
-1.21910559558345,6.23903023655661,7.72672479661152e-10,9.49932636759886e-08,"49328",NA,NA
-2.50830997824375,6.41925683051401,7.86302684089949e-10,9.61547803575954e-08,"47421",NA,NA
-2.74153584656111,3.98678541541467,8.2660742211325e-10,1.00548701769225e-07,"7808","AIR","Acute insulin response (2)"
-3.65633546664143,1.49156604496383,8.84946747131394e-10,1.07078556402899e-07,"54460","MRPS21","mitochondrial ribosomal protein S21"
-3.14466404888081,1.88822243929983,8.90753499169281e-10,1.07216874062313e-07,"48250",NA,NA
-1.69084219678577,3.35225591799105,9.03309950898618e-10,1.08161957141454e-07,"52964",NA,NA
-4.91627323489916,2.64599091437076,1.04769103216297e-09,1.24800087199102e-07,"39124",NA,NA
-3.00098449729169,2.37411028444003,1.08660304788728e-09,1.28768062221281e-07,"32790",NA,NA
-3.29532503636501,1.79354587013667,1.09772537210571e-09,1.29419006690822e-07,"54316",NA,NA
-5.64855232196008,3.43541822523552,1.13392867469992e-09,1.33005205261996e-07,"39078",NA,NA
-5.08948560528444,6.36319637725904,1.14011086450065e-09,1.33051516623705e-07,"52465",NA,NA
-2.46709025822986,5.21461151660325,1.16077194310269e-09,1.34778520060257e-07,"39813",NA,NA
-3.6652608701668,3.79754934448321,1.20231393238424e-09,1.3890048897243e-07,"51999",NA,NA
-2.28550227559185,1.33434250284977,1.22585159127385e-09,1.40911640416929e-07,"54748","LINC00527","long intergenic non-protein coding RNA 527"
-2.64626156148622,-0.0890907303166112,1.24987517994848e-09,1.42407113306154e-07,"3598","IL13RA2","interleukin 13 receptor subunit alpha 2"
-1.67955567655125,6.28065299789733,1.25287128640405e-09,1.42407113306154e-07,"23797",NA,NA
-4.80692054621363,2.85319555898761,1.25744428017178e-09,1.42407113306154e-07,"39088",NA,NA
-4.12680883344535,1.62804676439019,1.27550085856258e-09,1.43186726641516e-07,"15556",NA,NA
-3.12005230143371,4.21390365200424,1.27678464382387e-09,1.43186726641516e-07,"11910",NA,NA
-5.45639906401375,1.52633309355182,1.32625578557052e-09,1.48012720923623e-07,"23756","RPS24P1","ribosomal protein S24 pseudogene 1"
-3.25060166471144,2.22028068831715,1.35632819287291e-09,1.50637609440329e-07,"4394",NA,NA
-3.01779725693641,2.26465070747903,1.38845331568016e-09,1.5346414292061e-07,"15485",NA,NA
-3.04570645290177,2.27446903359553,1.40407469161801e-09,1.54448216077981e-07,"3500","IGHG1","immunoglobulin heavy constant gamma 1 (G1m marker)"
-2.79169647408394,3.97279494152624,1.44864498199054e-09,1.58592133980774e-07,"50705",NA,NA
-4.97052041217237,0.345304924141157,1.47992603413819e-09,1.61248812913919e-07,"23501",NA,NA
-1.21538514557514,4.6952229615599,1.51989044322563e-09,1.64822081555459e-07,"52960",NA,NA
-4.96481876004393,4.62557989978815,1.52935066504981e-09,1.6506935112439e-07,"6694","SPP2","secreted phosphoprotein 2"
-2.1250827378685,2.94727430604003,1.56283028787533e-09,1.67894711767541e-07,"43260",NA,NA
-4.89762946913576,0.531700008876907,1.81811616442336e-09,1.94411584279503e-07,"4105","MAGEA6","MAGE family member A6"
-2.67238602450958,4.68514980398171,1.90290252337563e-09,2.02535782464842e-07,"6930",NA,NA
-2.0980224198496,2.56139484567716,2.1389606628685e-09,2.26611546725101e-07,"26872","STEAP1","STEAP family member 1"
-2.91850109519079,4.20280947824603,2.16935751183836e-09,2.28777656867724e-07,"32788",NA,NA
-1.53215647396616,6.63029388164738,2.20305641250923e-09,2.3127062522186e-07,"18221",NA,NA
-2.92732100530521,5.12250235948179,2.22145924162641e-09,2.3214249074996e-07,"42195",NA,NA
-2.0130781076335,5.92900937490609,2.25920728266131e-09,2.34188318502331e-07,"10901","DHRS4","dehydrogenase/reductase 4"
-3.46790582741379,0.84568357108098,2.261409600153e-09,2.34188318502331e-07,"7806",NA,NA
-3.09265897924255,2.99204107547445,2.28430760984337e-09,2.35498797983403e-07,"51207","DUSP13","dual specificity phosphatase 13"
-2.77680965406627,4.05779616000966,2.3014912100582e-09,2.36211084460884e-07,"43866",NA,NA
-4.07518897825249,6.87180497637516,2.39805796002917e-09,2.45028233338092e-07,"13257",NA,NA
-1.93871410434792,4.15901571953438,2.58236060532629e-09,2.62250393187652e-07,"26996","GPR160","G protein-coupled receptor 160"
-3.33805874909988,-0.992754319630495,2.58942319502379e-09,2.62250393187652e-07,"42266",NA,NA
-2.49201724841795,3.5084044449727,2.67978912422842e-09,2.70212070026366e-07,"8176",NA,NA
-3.19402498790134,1.09718358620757,2.74644540898227e-09,2.75723929923591e-07,"42047",NA,NA
-2.65724206857284,2.49387796538912,2.84634021548018e-09,2.8414020708536e-07,"12924",NA,NA
-2.23560758712358,0.923196303850349,2.85499729607299e-09,2.8414020708536e-07,"49027",NA,NA
-2.63365299888449,3.45139258703668,2.89461860207864e-09,2.8684173130081e-07,"3672","ITGA1","integrin subunit alpha 1"
-5.72171054584847,7.93054640060865,3.00030365360789e-09,2.96038545049121e-07,"39067",NA,NA
-3.30955323363259,2.79438446765902,3.11181591675945e-09,3.03485076485481e-07,"3506",NA,NA
-4.86678912839188,3.03133378012298,3.11457915725032e-09,3.03485076485481e-07,"39091",NA,NA
-5.12149836489105,5.28906896432106,3.11537529580572e-09,3.03485076485481e-07,"39245",NA,NA
-2.8781987864135,1.71906254784126,3.31447681729772e-09,3.21518236412129e-07,"11457",NA,NA
-1.65828242334455,3.64282072664475,3.38086808094166e-09,3.26580492356507e-07,"51335","NGRN","neugrin, neurite outgrowth associated"
-4.51861390955404,0.0367047639201488,3.42447651843028e-09,3.29408850036453e-07,"42140",NA,NA
-2.14060945892722,4.19806457608082,3.56529851347087e-09,3.41525886769564e-07,"47861",NA,NA
-1.23261357325884,4.43814537028479,3.66346773054994e-09,3.49473539939183e-07,"31371",NA,NA
-2.3646966379967,3.9339687960697,3.83997223860618e-09,3.64660079601371e-07,"6302","TSPAN31","tetraspanin 31"
-2.31889356744718,3.9341372799404,3.85438883615194e-09,3.64660079601371e-07,"52865",NA,NA
-2.13799496527678,5.21560707203944,4.11455560602875e-09,3.87678825338529e-07,"31809",NA,NA
-2.19555511507724,2.13138273481642,4.2470520053692e-09,3.98529492258931e-07,"48754",NA,NA
-2.29854388944004,4.71959513375137,4.56722181502599e-09,4.26831014339218e-07,"40803",NA,NA
-2.4578409275863,3.0176739295329,4.65553839485858e-09,4.33323189059914e-07,"2473","FRA22A","fragile site, folic acid type, rare, fra(22)(q13)"
-4.42349115426314,5.12940721353301,4.79268120897558e-09,4.44289278203018e-07,"6695","SPOCK1","SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1"
-2.51035081192555,4.39156349796513,5.06013100710897e-09,4.66039348189367e-07,"52885",NA,NA
-2.36884805390721,1.19274612268891,5.06784850140678e-09,4.66039348189367e-07,"10906","TRAFD1","TRAF-type zinc finger domain containing 1"
-2.12254949951328,3.13970963828144,5.27391087590416e-09,4.83056617677437e-07,"48022",NA,NA
-5.2105622468107,3.66151186688828,5.29680959483901e-09,4.83228780100591e-07,"39160",NA,NA
-3.03460158176619,2.72872428439292,5.42245519089809e-09,4.92736145607696e-07,"48236",NA,NA
-2.96330973389156,0.199891375368556,5.52766496891387e-09,4.96983310062763e-07,"47695",NA,NA
-4.79811512521512,10.2065595772773,5.52891586839613e-09,4.96983310062763e-07,"39072",NA,NA
-2.00691746162216,3.25931792902766,5.53404642784112e-09,4.96983310062763e-07,"12319",NA,NA
-5.04934346441738,4.0958842695184,5.66284035007089e-09,5.06570815751478e-07,"52389",NA,NA
-2.88181264060398,6.72204661718139,5.69753096149376e-09,5.0769859226644e-07,"7604",NA,NA
-1.43830064327444,4.85018491445588,5.75019021807168e-09,5.10412637503737e-07,"16405",NA,NA
-2.88747368573768,2.80865411582667,5.85140087983508e-09,5.15510952871997e-07,"31473",NA,NA
-2.58172667667881,3.46774046984495,5.8524731926747e-09,5.15510952871997e-07,"45156",NA,NA
-2.41579292098473,2.06918236963789,5.93091591055476e-09,5.20426552609366e-07,"2158","F9","coagulation factor IX"
